# Configuration of a silica liquid

3000 atoms
2 atom types

2.4680164885327152e+00 3.7531983511463778e+01 xlo xhi
2.4680164885327152e+00 3.7531983511463778e+01 ylo yhi
2.4680164885327152e+00 3.7531983511463778e+01 zlo zhi

Masses

1 28.0855
2 15.9994

Atoms # charge

1886 2 -1.2000000000000000e+00 3.1560857046243251e+00 1.8667470626654115e+01 8.3736059631049073e+00 1 0 1
463 1 2.3999999999999999e+00 5.3457512591920402e+00 1.1136288116675717e+01 3.3393869236388634e+00 1 0 1
2719 2 -1.2000000000000000e+00 4.0418898194096720e+00 1.1665612664645739e+01 8.7257493014691399e+00 0 1 2
551 1 2.3999999999999999e+00 2.9740384854042414e+00 1.6477369633807541e+01 1.1459046177480189e+01 0 1 0
754 1 2.3999999999999999e+00 9.2352665006768255e+00 9.2904232936969180e+00 3.0202428555796974e+00 1 0 0
1402 2 -1.2000000000000000e+00 4.7570372576886690e+00 1.3843345821507812e+01 9.4957138374316905e+00 0 0 1
660 1 2.3999999999999999e+00 6.7923224773431148e+00 1.1533957739443828e+01 5.6645366931938472e+00 0 1 0
442 1 2.3999999999999999e+00 4.7328473132733198e+00 1.8156215493990882e+01 4.9790485825773807e+00 0 0 0
733 1 2.3999999999999999e+00 4.9335419818841153e+00 1.2956033455711051e+01 8.0881842807206574e+00 1 1 1
1151 2 -1.2000000000000000e+00 9.9148183627084272e+00 1.4855230939843796e+01 4.4893773160198851e+00 0 0 0
860 1 2.3999999999999999e+00 1.0801739423096315e+01 1.3979007616987422e+01 5.6736070069988207e+00 1 0 0
2285 2 -1.2000000000000000e+00 8.4410219528571275e+00 1.4819245096573193e+01 6.9480700260371000e+00 0 0 1
2521 2 -1.2000000000000000e+00 7.3528721094428500e+00 1.6669695936199787e+01 9.4843776043476922e+00 1 0 0
139 1 2.3999999999999999e+00 8.2807090684534828e+00 1.6505372662725435e+01 6.1764545313882877e+00 1 1 0
1900 2 -1.2000000000000000e+00 7.5820271243257977e+00 1.5841805394989475e+01 4.7328269672945034e+00 0 0 0
2027 2 -1.2000000000000000e+00 6.9961237947513348e+00 1.7479842484329140e+01 6.7757760733581591e+00 1 1 1
83 1 2.3999999999999999e+00 9.6776485853452279e+00 1.9762799927038959e+01 6.0839225291443970e+00 0 1 1
2881 2 -1.2000000000000000e+00 9.2420588785695941e+00 1.8062985041813604e+01 6.1313621295923930e+00 0 0 0
2860 2 -1.2000000000000000e+00 5.4367510069581781e+00 1.5656419586861343e+01 7.9586268799137994e+00 1 0 0
759 1 2.3999999999999999e+00 6.2645980146517521e+00 1.6958949426440007e+01 8.4027689078739236e+00 0 0 1
771 1 2.3999999999999999e+00 8.9883904374696861e+00 1.3845985505226331e+01 8.2585371914271022e+00 1 0 1
211 1 2.3999999999999999e+00 7.9870624277819164e+00 1.1152703801154964e+01 9.9505491920160321e+00 1 0 0
2235 2 -1.2000000000000000e+00 1.0088681087953542e+01 1.3454479519935303e+01 6.8237736876311246e+00 0 0 1
2009 2 -1.2000000000000000e+00 4.3821497697861655e+00 1.6897870397887559e+01 6.0472112032283061e+00 1 0 0
177 1 2.3999999999999999e+00 8.3304833863822161e+00 1.5362060614533087e+01 3.6829657857951110e+00 1 0 1
2477 2 -1.2000000000000000e+00 3.8895973170858937e+00 1.5246924139405987e+01 1.1420098793145229e+01 0 1 -1
2736 2 -1.2000000000000000e+00 7.9582202475117372e+00 1.2566616073415897e+01 8.7379039417929150e+00 -1 0 0
2983 2 -1.2000000000000000e+00 7.6172677340696779e+00 1.1673998604790180e+01 5.0698293785199837e+00 0 1 0
43 1 2.3999999999999999e+00 9.9716402434454192e+00 1.6180557719401786e+01 9.6354058883099842e+00 0 0 0
1704 2 -1.2000000000000000e+00 8.8177462080968088e+00 1.5048329891263801e+01 1.0640014625829751e+01 1 0 0
1464 2 -1.2000000000000000e+00 1.0452252770733327e+01 1.7712132547680778e+01 9.0567093019917131e+00 0 0 1
1561 2 -1.2000000000000000e+00 5.7202695266920713e+00 1.8188428215939986e+01 3.8126481231291636e+00 1 0 0
1495 2 -1.2000000000000000e+00 5.3131384088650631e+00 1.8065692196402303e+01 9.1006677021291740e+00 1 0 0
68 1 2.3999999999999999e+00 3.3090251675476980e+00 1.5443480092800925e+01 6.8790343866641956e+00 1 0 0
2428 2 -1.2000000000000000e+00 5.0461576988686900e+00 1.1768497145053209e+01 4.8071839717754248e+00 0 1 1
1890 2 -1.2000000000000000e+00 5.6804970517512539e+00 1.2504263793195825e+01 6.7735118374862955e+00 0 0 0
2605 2 -1.2000000000000000e+00 3.6860098499664669e+00 1.4013861864377601e+01 7.5084121675681645e+00 1 1 1
1908 2 -1.2000000000000000e+00 7.3747208762152150e+00 1.4760220714063536e+01 2.7333853385311353e+00 0 1 1
769 1 2.3999999999999999e+00 3.9802660360209918e+00 1.9021511110948829e+01 9.5225583238504719e+00 1 -1 0
310 1 2.3999999999999999e+00 1.0201932908460169e+01 1.9530539770085436e+01 9.0159125499435344e+00 0 0 0
1744 2 -1.2000000000000000e+00 3.5151505008111821e+00 1.7833142248539687e+01 1.0845658859610083e+01 1 -1 0
2417 2 -1.2000000000000000e+00 3.9651093150689478e+00 1.9673421829314549e+01 4.7234184299874045e+00 0 1 1
1089 2 -1.2000000000000000e+00 9.0768248736516703e+00 1.6410762654600251e+01 2.8735829480121451e+00 0 0 1
1935 2 -1.2000000000000000e+00 1.9499107890080133e+01 1.5871877576063218e+01 6.4309790090892269e+00 0 0 1
1092 2 -1.2000000000000000e+00 1.9819796983633342e+01 1.2743950437489078e+01 9.8296675107831071e+00 0 0 0
2141 2 -1.2000000000000000e+00 3.8146048672625894e+00 1.0952527465062312e+01 2.6497257722936092e+00 1 1 1
1601 2 -1.2000000000000000e+00 1.7853769839784846e+01 5.7998860850067775e+00 2.9657413060933333e+00 1 0 1
1163 2 -1.2000000000000000e+00 2.5322688651152987e+00 9.9010183886119449e+00 4.9445080273890039e+00 0 0 1
57 1 2.3999999999999999e+00 1.2344532397932722e+01 1.2488772507042276e+01 3.0178219129814394e+00 0 0 0
1592 2 -1.2000000000000000e+00 1.7530049034876047e+01 1.6032567694960338e+01 3.4308117591390381e+00 0 1 0
642 1 2.3999999999999999e+00 1.9802351110264979e+01 8.8228615998840763e+00 8.7252803519926800e+00 -1 0 0
2991 2 -1.2000000000000000e+00 1.9294912762719274e+01 1.7556447167172990e+01 4.9670287952619852e+00 -1 0 0
1972 2 -1.2000000000000000e+00 6.7701587266324879e+00 1.1588271381336776e+01 2.6727005547347265e+00 1 0 1
1842 2 -1.2000000000000000e+00 1.1575982648294206e+01 1.2685206865403224e+01 4.5067429611488121e+00 1 0 1
41 1 2.3999999999999999e+00 1.8326272815729777e+01 1.4612613285868870e+01 6.3693634390730489e+00 0 0 0
590 1 2.3999999999999999e+00 1.2208950471050700e+01 1.9145479962280813e+01 4.1247926635759828e+00 0 0 0
1331 2 -1.2000000000000000e+00 1.2578914994627324e+01 1.7659340406249726e+01 4.6049213274974061e+00 1 0 0
2113 2 -1.2000000000000000e+00 1.3149781766235801e+01 1.8197176992993796e+01 7.1659999765003564e+00 1 1 0
1741 2 -1.2000000000000000e+00 1.0090125123476238e+01 1.5276155414145636e+01 8.5926388571924477e+00 1 1 1
414 1 2.3999999999999999e+00 1.8485358137647520e+01 1.1628866523336811e+01 5.0516336162858870e+00 0 0 1
1017 2 -1.2000000000000000e+00 1.7385167113442897e+01 1.3956128179138203e+01 7.5186243309678886e+00 0 1 1
2489 2 -1.2000000000000000e+00 1.3859204922482625e+01 1.1993839618292638e+01 3.7328913141800033e+00 0 0 0
837 1 2.3999999999999999e+00 1.4846193065978332e+01 1.1711207236305979e+01 4.9306194167942312e+00 1 0 1
1576 2 -1.2000000000000000e+00 1.6419668983084371e+01 1.4114173940524966e+01 9.8838464656533187e+00 1 0 1
2394 2 -1.2000000000000000e+00 1.2400069966090928e+01 1.4664459440989825e+01 5.8449338945792828e+00 0 0 1
792 1 2.3999999999999999e+00 1.7426632683215608e+01 1.7474234403893618e+01 1.1399514131812516e+01 0 0 1
109 1 2.3999999999999999e+00 1.6156937085702609e+01 1.3692437334488893e+01 8.4602658279044043e+00 0 0 1
1050 2 -1.2000000000000000e+00 1.4631916076676772e+01 1.8414312552611285e+01 4.6678288782257571e+00 2 0 1
1232 2 -1.2000000000000000e+00 1.6556085959269737e+01 1.2008868204790843e+01 8.8297510570668898e+00 0 0 1
863 1 2.3999999999999999e+00 1.3333689418702569e+01 1.8666112730886482e+01 8.7153106380662475e+00 1 0 1
398 1 2.3999999999999999e+00 1.3645353834791973e+01 1.7568174567540559e+01 5.5422359158583578e+00 0 0 -1
1632 2 -1.2000000000000000e+00 1.4455389552006022e+01 1.6253966749605194e+01 6.0754363955345454e+00 1 0 0
2194 2 -1.2000000000000000e+00 1.4879655335091337e+01 1.3371957000807296e+01 5.2694063116385799e+00 0 0 0
410 1 2.3999999999999999e+00 1.4154060839078243e+01 1.4553883648069286e+01 5.9219646471129241e+00 0 0 1
2902 2 -1.2000000000000000e+00 1.4817773871983778e+01 1.3991523549543150e+01 7.7903469009551953e+00 0 1 -1
1569 2 -1.2000000000000000e+00 1.8009623178112012e+01 1.8382909488692043e+01 1.0242632312253033e+01 1 0 0
1142 2 -1.2000000000000000e+00 1.1964295502979198e+01 1.9814500711571142e+01 9.2486566340642646e+00 0 0 0
1682 2 -1.2000000000000000e+00 1.8610302316311895e+01 1.3159494681962114e+01 5.7128969993014014e+00 -1 1 1
2585 2 -1.2000000000000000e+00 1.7197261854261754e+01 1.9165696374479893e+01 4.3103777599272366e+00 0 1 1
1478 2 -1.2000000000000000e+00 1.6920408500184585e+01 1.1826817072737986e+01 4.0856588173621837e+00 0 0 1
409 1 2.3999999999999999e+00 1.7790216585583373e+01 1.7718079969304462e+01 3.7504556645564175e+00 1 0 2
1371 2 -1.2000000000000000e+00 1.9020548066994781e+01 1.1698446909956424e+01 3.3173811048859925e+00 1 0 0
1240 2 -1.2000000000000000e+00 1.5327102163822230e+01 1.1202065118918545e+01 1.9289078162460857e+01 0 1 0
2519 2 -1.2000000000000000e+00 9.9606038946866544e+00 1.9895509366106204e+01 1.0729772999208638e+01 0 0 0
455 1 2.3999999999999999e+00 1.4305520390181350e+01 1.6930323285363237e+01 1.1172180536459006e+01 0 0 -1
1259 2 -1.2000000000000000e+00 1.5935247377721783e+01 1.7698328030561456e+01 1.1411599403829783e+01 0 -1 1
1912 2 -1.2000000000000000e+00 1.3989860851707252e+01 1.7612525781398652e+01 9.7929195958678221e+00 0 0 0
959 1 2.3999999999999999e+00 1.8699776907703097e+01 1.9925147904966025e+01 1.2029902677222195e+01 1 1 1
2518 2 -1.2000000000000000e+00 9.4236997232064361e+00 9.0492282803611541e+00 1.1840673398195831e+01 0 0 0
1703 2 -1.2000000000000000e+00 6.0799568508687658e+00 4.8221403657389370e+00 1.1742068843668607e+01 1 0 0
2998 2 -1.2000000000000000e+00 4.6801046943651814e+00 1.0519717618015736e+01 1.1849655888388272e+01 0 0 0
2324 2 -1.2000000000000000e+00 5.6456924489552733e+00 2.7032967971952209e+00 1.6264372077518168e+01 1 0 0
1473 2 -1.2000000000000000e+00 3.9307630931992223e+00 3.0599362575027551e+00 1.8369422693702113e+01 0 0 1
2134 2 -1.2000000000000000e+00 1.7401520210002779e+01 1.2841383785017650e+01 1.9121645426662969e+01 0 0 -1
2552 2 -1.2000000000000000e+00 1.0251248430028262e+01 5.3443971527582734e+00 1.8976814670566633e+01 1 0 1
2684 2 -1.2000000000000000e+00 1.0468453418386762e+01 9.1735984398251098e+00 1.8129109718956162e+01 0 1 0
1181 2 -1.2000000000000000e+00 1.9350124686154221e+01 1.5853455577212157e+01 1.9108740431675230e+01 0 -1 1
750 1 2.3999999999999999e+00 1.0463751495438864e+01 1.0194972298682309e+01 1.1404868864062149e+01 0 0 1
1967 2 -1.2000000000000000e+00 7.2660548007428005e+00 3.9564373822661274e+00 1.4284434975632694e+01 1 1 1
249 1 2.3999999999999999e+00 3.2168016042896097e+00 3.6987223394344526e+00 2.9479691490297246e+00 1 -1 1
1500 2 -1.2000000000000000e+00 8.2353489523226493e+00 4.7447061924601277e+00 1.9020315748334838e+01 0 1 -1
2850 2 -1.2000000000000000e+00 9.3652973470321221e+00 5.2294891213601069e+00 1.6369316894654837e+01 1 1 1
2827 2 -1.2000000000000000e+00 1.0362922460885066e+01 2.6033623594599713e+00 3.8651938892196203e+00 0 0 1
1780 2 -1.2000000000000000e+00 5.0224419026753244e+00 5.4582199590753175e+00 1.5355355742001334e+01 1 1 0
2744 2 -1.2000000000000000e+00 5.0587676237553030e+00 3.6200732104436391e+00 1.3783695357474043e+01 1 0 0
2979 2 -1.2000000000000000e+00 3.6553391350918316e+00 5.7625813438127995e+00 1.3122419461978749e+01 1 0 0
2853 2 -1.2000000000000000e+00 1.0728682701623542e+01 1.1527064640443125e+01 1.2283753148178725e+01 0 0 0
637 1 2.3999999999999999e+00 3.8220583571108486e+00 9.4088178692941504e+00 1.7047474877674642e+01 1 0 0
2927 2 -1.2000000000000000e+00 9.8645271754230865e+00 4.8656654516809841e+00 1.3854884005965722e+01 0 1 -1
1 1 2.3999999999999999e+00 1.0482354395642536e+01 1.1282943569182660e+01 1.4031939051633579e+01 0 0 1
2539 2 -1.2000000000000000e+00 7.5048970956841110e+00 6.8553395824709744e+00 1.7452532291783541e+01 0 0 1
192 1 2.3999999999999999e+00 8.9546713836965246e+00 5.5582173993093500e+00 1.7834814731226359e+01 1 1 0
1339 2 -1.2000000000000000e+00 9.0224201767458894e+00 1.1076827017943476e+01 1.4359133308283958e+01 0 1 0
2331 2 -1.2000000000000000e+00 7.4241013933886970e+00 9.3343956324344575e+00 1.8512341490436274e+01 0 1 1
213 1 2.3999999999999999e+00 7.4614471317303561e+00 1.0409319308656009e+01 1.4284634456469755e+01 1 1 0
2545 2 -1.2000000000000000e+00 7.5433316547533451e+00 9.2127461737713752e+00 1.5255834219531938e+01 0 0 0
35 1 2.3999999999999999e+00 6.7510603931830255e+00 8.3485280955989865e+00 1.7564155340983781e+01 0 0 -1
694 1 2.3999999999999999e+00 6.9138621494867794e+00 7.9438700291549376e+00 1.2806678212986442e+01 1 0 1
932 1 2.3999999999999999e+00 8.5809230964431293e+00 1.0505540558499016e+01 1.8564389670401809e+01 0 0 0
1728 2 -1.2000000000000000e+00 4.5227660905838842e+00 1.0508849076329545e+01 1.6011921755311018e+01 0 0 1
2120 2 -1.2000000000000000e+00 5.5390051781960228e+00 7.6483872009277016e+00 1.3658119997113685e+01 1 -1 0
1814 2 -1.2000000000000000e+00 8.2558085178994300e+00 7.2744766496738116e+00 1.3614013005908834e+01 1 1 1
827 1 2.3999999999999999e+00 5.9859799109965657e+00 3.5354226320342796e+00 1.2655992187513551e+01 1 0 0
380 1 2.3999999999999999e+00 9.4198866319376151e+00 6.3444487256761573e+00 1.3398851014680961e+01 0 0 0
374 1 2.3999999999999999e+00 9.3098391732551455e+00 4.4198733941258244e+00 1.5173335180049472e+01 0 0 0
1051 2 -1.2000000000000000e+00 3.6558932543050826e+00 7.9671722116216266e+00 1.4888400845181696e+01 1 1 0
429 1 2.3999999999999999e+00 4.4054958993170681e+00 6.7282106050830111e+00 1.4412622445580741e+01 1 0 0
233 1 2.3999999999999999e+00 5.8556486933500018e+00 4.0250068725145205e+00 1.5211728754576802e+01 0 1 0
1968 2 -1.2000000000000000e+00 1.1000103006834001e+01 6.9586847466704569e+00 1.3456890991095868e+01 1 0 0
1147 2 -1.2000000000000000e+00 7.0837091664103848e+00 9.4263140327677704e+00 1.2943281518323767e+01 0 1 0
1896 2 -1.2000000000000000e+00 6.1643683211451679e+00 1.1496606278804759e+01 1.4369828014334015e+01 0 0 0
2232 2 -1.2000000000000000e+00 3.6240755193303364e+00 1.0564084218147261e+01 1.8470699769761676e+01 0 0 1
2007 2 -1.2000000000000000e+00 5.0435329538338545e+00 8.4920577711706891e+00 1.7398423593908952e+01 0 1 0
1169 2 -1.2000000000000000e+00 1.4993542022374212e+01 1.6275159251751226e+01 1.8982089539850222e+01 0 0 0
2761 2 -1.2000000000000000e+00 1.7099587991423991e+01 3.2907653915210653e+00 1.7380841121336516e+01 0 0 1
2483 2 -1.2000000000000000e+00 1.2740950709121496e+01 8.0907225818767223e+00 1.2005943005984392e+01 0 -1 0
1213 2 -1.2000000000000000e+00 1.2692315226953282e+01 3.5507589871816991e+00 1.9680250627266503e+01 0 1 0
1518 2 -1.2000000000000000e+00 1.2373816365869754e+01 7.1368695832443976e+00 1.9626599563682664e+01 0 0 0
574 1 2.3999999999999999e+00 1.9015290128892726e+01 4.8296516928898781e+00 1.5301767335548645e+01 0 0 0
